FIPS,trump16,clinton16,otherpres16,romney12,obama12,otherpres12,demsen16,repsen16,othersen16,demhouse16,rephouse16,otherhouse16,repgov14,demgov14,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,Density,TotalCongregations,TotalAdherents,TotalAdherentsperThousand,EvangelicalProtestantAdherents,EvangelicalProtestantsPerThous,BlackProtestantAdherents,BlackProtestantsperThousand,MainlineProtestantAdherents,MainlineProtestantsperThousand,CatholicAdherents,CatholicAdherentsperThousand,OrthodoxAdherents,OrthodoxAdherentsperThousand,MuslimsEstimated,MuslimsEstimatedperThousand,ConservativeJudaismAdherents,ConservativeJudaismperThou,OrthodoxJudaismAdherents,OrthodoxJudaismperThousand,ReconstructionistJudaism,ReconstructionismJudaismperThou,ReformJudaismAdherents,ReformJudaismperThousand,TotalJudaismAdherents,TotalJudaismAdherentsperThousand
39007,23318,15577,1972,18298,23803,963,14097,23443,2853,15619,23821,22,15205,9942,90.03075372,3.241744391,3.8750,9.969246282,1.407612806,49.73834132,36.06755735,17.26543988,41158,8.08640708,14.56686047,86.88081395,13.61812603,86.49358823,46.36885819,4,141,160,36683.00,361.42,9418.00,92.79,1097.00,10.81,11475.00,113.06,14134.00,139.26,.,.,.,.,.,.,.,.,.,.,32.00,0.32,32.00,0.32
39009,11354,16370,1719,8543,18307,788,15077,11247,1619,15267,11371,0,5444,7521,89.89293888,2.446891848,1.8294,10.10706112,4.459087907,50.09139364,52.19575135,11.35431547,34221,9.404702351,10.34289242,70.87378641,10.78434327,72.96531774,43.17062248,4,131,97,13103.00,202.34,5093.00,78.65,.,.,5174.00,79.90,1946.00,30.05,.,.,308.00,4.76,.,.,.,.,.,.,.,., .   ,0.00
39011,18658,3980,989,17169,5831,405,3044,19414,916,3916,19114,0,10914,2265,96.23945412,0.374964575,1.4301,3.760545879,0.970111835,50.15369188,37.96080312,16.9017462,55914,3.985868662,7.162907753,82.22824509,6.66247435,82.4352949,39.13686914,4,114,70,26884.00,585.08,4720.00,102.72,.,.,9656.00,210.15,11646.00,253.45,60.00,1.31,.,.,.,.,.,.,.,.,.,., .   ,0.00
39013,21108,8785,1229,16758,14156,650,9305,19712,1608,9809,20453,0,10077,8328,93.11116889,4.07782978,0.8277,6.888831109,1.086265673,49.00907147,32.79742301,18.90275611,44719,7.789630365,10.14706751,83.59222728,9.603331511,83.43288605,54.66477273,3,130,144,26764.00,380.17,7732.00,109.83,176.00,2.50,10012.00,142.22,8179.00,116.18,463.00,6.58,.,.,.,.,.,.,.,.,.,., .   ,0.00
39015,14573,4353,681,11916,7107,369,3490,14824,860,4140,14741,118,8461,2688,96.67945255,0.962345945,0.8171,3.320547448,0.658208312,50.39605983,36.33536848,16.82289657,47999,7.976409166,14.7374309,87.56251645,14.71614981,87.47669886,76.55978237,1,89,69,14805.00,330.13,9242.00,206.08,246.00,5.49,2067.00,46.09,2870.00,64.00,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39017,106976,58642,8221,105176,62388,2627,45307,117597,6868,48176,108635,6850,61590,21080,82.67520969,7.700501555,4.3727,17.32479031,5.394793891,50.98303706,41.99840487,13.18977192,59652,6.118039199,10.31402957,70.86564177,9.440585117,70.64087689,9.342895173,1,806,333,138939.00,377.42,63088.00,171.37,2609.00,7.09,22088.00,60.00,44417.00,120.66,90.00,0.24,2000.00,5.43,305.00,0.83,.,.,.,.,148.00,0.40,453.00,1.23
39019,9254,3154,666,7315,5543,404,2851,9011,890,3377,9019,0,5347,2114,96.54902519,0.761349082,1.1705,3.450974811,0.853849438,50.08894265,33.9049381,19.20805465,48545,6.656196246,12.95898486,88.5747115,12.88710259,88.55052301,70.95297545,2,70,47,8505.00,294.94,2169.00,75.22,.,.,4509.00,156.37,1826.00,63.32,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39021,12631,4594,879,11045,7044,332,3796,13100,1059,4387,13555,0,8416,2547,93.50606254,1.700063816,1.4882,6.49393746,0.906190172,49.97064454,37.45245692,16.57945118,53673,7.182489183,10.85134373,83.49558354,10.46148987,83.11949785,70.82325361,6,91,72,11408.00,284.51,4159.00,103.72,431.00,10.75,5298.00,132.13,1488.00,37.11,25.00,0.62,.,.,.,.,.,.,.,.,.,., .   ,0.00
39023,35205,23328,2896,31816,31298,1030,18384,39651,2932,20578,35150,3115,25365,11777,84.61758766,8.187993391,3.1004,15.38241234,1.965852763,51.60859189,37.60749036,17.84762254,44154,8.920309266,12.79282577,82.03320127,12.32715505,81.72133961,23.60535809,3,342,184,43489.00,314.38,18482.00,133.61,1281.00,9.26,12863.00,92.99,9130.00,66.00,225.00,1.63,348.00,2.52,.,.,.,.,.,.,208.00,1.50,208.00,1.50
39025,67518,26715,4888,64208,30458,1607,19062,74623,4406,20703,73873,1096,38887,9480,94.091759,1.3337179,1.7206,5.908241004,2.068704871,50.67033994,38.20887952,13.96723888,61265,5.016317558,10.40752581,72.38158233,10.17683452,72.56756341,22.71651728,1,447,176,71619.00,362.88,29343.00,148.68,262.00,1.33,10040.00,50.87,31460.00,159.40,239.00,1.21,100.00,0.51,.,.,.,.,.,.,.,., .   ,0.00
39027,13838,4066,771,12009,5791,344,3342,14311,736,3653,14274,0,7468,1726,93.51077555,2.36297606,1.5793,6.489224447,1.099058632,50.39661681,39.28178908,15.24585464,48675,6.585173502,11.5266818,83.50808922,11.19476022,83.46759015,54.63843958,6,103,71,14787.00,351.74,7644.00,181.83,370.00,8.80,4243.00,100.93,2179.00,51.83,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39029,31676,12432,2093,25251,19821,979,11609,30416,2773,12596,32160,0,18733,7133,94.352371,2.182837594,1.4825,5.647629003,1.112800532,49.72346289,34.14520574,18.15546897,45389,8.365842241,12.37412369,86.06414537,12.21925619,85.87161605,43.86457841,4,197,191,42923.00,398.02,15657.00,145.19,959.00,8.89,16036.00,148.70,9658.00,89.56,.,.,.,.,.,.,.,.,.,.,30.00,0.28,30.00,0.28
39031,10785,4013,754,8390,6940,409,3565,10923,852,3492,10557,750,12582,4894,96.18982681,1.030955953,0.9328,3.81017319,0.550934133,50.27683077,36.92895132,17.62989227,43380,6.392505744,14.2704033,87.94458558,14.28513022,88.13933521,61.46987887,6,65,87,15161.00,410.86,5996.00,162.49,47.00,1.27,7619.00,206.47,1350.00,36.58,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39033,13611,4625,1001,11852,7507,444,4113,13741,1095,5282,12765,0,8744,2729,95.93032835,0.633164646,1.4193,4.069671649,0.957985171,51.07685065,35.29010239,19.52689184,40563,7.65280179,11.53095559,87.32839838,11.13767062,87.50779464,35.26402339,4,105,97,22195.00,506.92,6514.00,148.78,121.00,2.76,9303.00,212.47,5812.00,132.74,3.00,0.07,.,.,.,.,.,.,.,.,.,., .   ,0.00
39035,184211,398271,21340,190651,447232,6398,327680,222125,28571,361469,195778,15,169019,145176,59.98387238,29.39771671,5.4117,40.01612762,6.976904926,52.38625259,37.49441889,16.49323514,45289,9.736099482,11.47306524,69.10871966,7.999957466,62.8427319,0.581741428,1,2747,955,674791.00,527.13,106477.00,83.18,40776.00,31.85,94977.00,74.19,366464.00,286.27,16456.00,12.86,3342.00,2.61,7239.00,5.65,12000.00,9.37,286.00,0.22,11305.00,8.83,30830.00,24.07
39037,20012,4470,1002,18108,6826,467,3500,20524,1049,3874,19051,904,12096,2197,96.47983137,0.732011114,1.4238,3.520168631,0.956213471,50.88243748,36.90715723,18.38076076,47043,6.077092256,11.07386332,86.90630458,10.82863341,86.92118583,66.3022338,6,87,93,22120.00,417.68,9356.00,176.66,.,.,5356.00,101.13,7097.00,134.01,.,.,.,.,.,.,.,.,.,.,62.00,1.17,62.00,1.17
39039,11688,5368,1136,10176,7732,380,4908,11899,925,4493,13080,0,7679,2796,87.02192891,1.707025566,9.5121,12.97807109,1.805757639,50.20525878,38.15994596,16.7636666,50822,6.828092136,10.15803099,84.2471311,8.757219251,83.38823529,43.85070574,4,93,74,24485.00,627.23,10104.00,258.83,.,.,6394.00,163.79,7984.00,204.52,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39041,57568,40872,5420,60194,37292,1275,29801,69886,3219,25328,74008,2746,43848,12055,86.80924464,3.468327372,2.4053,13.19075536,6.520243815,50.56985333,39.28178374,11.52828631,94234,2.738677011,3.378460887,47.54430668,3.0524806,48.62822257,19.31015877,1,436,126,58096.00,333.47,12235.00,70.23,139.00,0.80,14636.00,84.01,22100.00,126.86,114.00,0.65,.,.,.,.,.,.,.,.,.,., .   ,0.00
39043,19648,16057,1873,16952,21793,660,13610,21268,2164,20726,15830,0,13771,8357,83.86449979,7.846137611,4.0233,16.13550021,2.100042212,51.07112706,34.48844449,19.64436471,48276,7.67766332,9.415904817,78.40691158,7.968677051,77.31420568,26.47802904,4,300,103,42922.00,556.86,9836.00,127.61,1529.00,19.84,10951.00,142.08,19734.00,256.02,20.00,0.26,.,.,.,.,.,.,.,.,113.00,1.47,113.00,1.47
39045,44314,24881,3718,41034,29890,1144,21073,47649,3134,20446,48873,0,28252,10686,87.69736886,6.704048268,1.9892,12.30263114,2.646457516,50.2454,38.52946465,14.43231688,61473,6.016319081,8.257364125,73.58955751,7.994800846,73.97338738,34.71222529,1,300,163,57159.00,391.08,20742.00,141.92,.,.,17001.00,116.32,17500.00,119.74,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39047,7995,2739,428,6620,4249,151,2442,8097,464,2342,8083,239,4753,1319,93.14042968,1.967338696,1.8768,6.859570319,1.458964449,50.90010098,37.21578049,16.50475295,41954,6.90376569,12.60470075,85.49164932,12.05229323,85.28982767,47.75060282,6,71,55,7354.00,253.32,3383.00,116.53,37.00,1.27,3228.00,111.20,625.00,21.53,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39049,199331,351198,30611,215987,346336,8660,292165,252178,23792,299714,242114,4589,158075,112449,65.12801534,21.42327277,5.0935,34.87198466,9.866912098,51.23827426,43.65864308,10.84952902,54037,6.269880289,9.640656263,61.64705882,7.044034003,56.88711507,1.354032185,1,2352,910,470287.00,404.23,144147.00,123.90,19363.00,16.64,105457.00,90.64,153400.00,131.85,5360.00,4.61,15578.00,13.39,3432.00,2.95,2500.00,2.15,135.00,0.12,3869.00,3.33,9936.00,8.55
39051,13709,6069,1447,11738,9073,457,5210,14605,1043,4871,15585,0,7763,2690,89.70941459,0.454481232,8.2466,10.29058541,1.532991099,50.41915886,37.93152169,16.18471248,55860,6.214715197,9.556684773,82.97879797,8.16718803,82.58395206,56.15953909,2,105,79,24348.00,570.24,10274.00,240.62,.,.,6173.00,144.57,7621.00,178.49,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39053,9822,2628,481,7750,4557,288,3523,8613,531,2670,9368,0,4994,2056,93.75493811,2.686331314,1.2115,6.245061891,0.921780353,51.14893337,38.15841454,17.17803529,39423,7.183699766,19.49490044,84.55075279,19.38967854,84.19175709,81.35061744,6,65,66,8418.00,272.13,4195.00,135.61, -   ,0.00,3384.00,109.39,482.00,15.58,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39055,30227,17569,2145,30589,19659,749,13458,33807,2249,13588,35059,21,22301,6364,95.83705595,1.25611572,1.2944,4.162944054,2.578174856,50.67857903,36.2816422,18.02807913,74165,4.03690174,8.928599445,62.73082414,8.875739645,62.51381754,63.96898992,1,235,130,52988.00,567.39,13735.00,147.07,185.00,1.98,7938.00,85.00,30880.00,330.66,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39057,48540,28943,4375,49819,32256,1415,22383,55612,3390,21198,56889,1941,35261,11569,84.40346874,7.020842842,2.6216,15.59653126,4.742431158,50.88270196,40.58725087,15.49733759,61116,6.54155365,7.394979555,62.35216459,7.324684542,63.65107031,14.90966931,2,397,181,57395.00,355.23,23435.00,145.04,1378.00,8.53,12115.00,74.98,14064.00,87.04,.,.,50.00,0.31,.,.,.,.,.,.,.,., .   ,0.00
39059,11445,4359,753,8993,7450,371,3836,11639,744,4143,11644,0,6715,3076,95.00734586,1.243730685,1.0816,4.992654136,0.838441664,50.61299965,36.67865647,17.54394853,41566,9.317520452,15.51850495,86.35031147,15.47619048,86.26578427,61.41891386,6,75,92,13588.00,338.96,4703.00,117.32,305.00,7.61,6463.00,161.22,2112.00,52.69, -   ,0.00,.,.,.,.,.,.,.,.,.,., .   ,0.00
39061,173665,215719,19725,193326,219927,5641,170427,216298,15745,179721,211062,5960,139631,83012,66.35486653,25.65433983,2.8909,33.64513347,5.086945463,51.87061473,40.77968646,14.16165714,50399,7.864630498,9.873274664,64.4044465,7.185113026,58.67588481,2.231876905,1,1990,666,421006.00,524.70,93166.00,116.11,20814.00,25.94,76354.00,95.16,205094.00,255.61,3879.00,4.83,1724.00,2.15,2808.00,3.50,2000.00,2.49,.,.,6021.00,7.50,10829.00,13.49
39063,24183,9609,2231,22443,12564,687,7761,25928,1736,7385,27181,0,15598,3399,89.93947563,1.354530077,5.0679,10.06052437,3.252193678,50.8933291,39.03689608,15.83016175,51604,5.476220354,7.505078919,74.16197843,6.713129687,73.81900606,31.11042764,4,142,93,33754.00,451.37,9497.00,127.00,61.00,0.82,14130.00,188.95,9434.00,126.15,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39065,8717,2920,657,7489,4619,341,2505,8852,671,2657,8883,0,4761,1530,95.42209023,0.600278024,1.4912,4.577909769,1.538607355,50.12321496,43.82345507,14.77315809,44842,8.182873356,10.56359876,85.59979317,10.36914365,85.96613067,55.37775282,6,67,74,11528.00,359.60,3898.00,121.59,61.00,1.90,5769.00,179.96,1800.00,56.15,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39067,5098,1688,293,4019,2950,172,1823,4780,373,2019,4853,0,2839,1583,95.23226596,2.029508408,0.8440,4.767734038,0.438116101,50.53153792,32.9617937,20.0889118,44000,4.620886981,14.11279476,90.33443916,13.62828547,90.55280142,84.10867373,6,38,50,4430.00,279.25,1118.00,70.47,180.00,11.35,2597.00,163.70,535.00,33.72,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39069,9301,3756,875,8257,5658,321,3110,9976,672,2791,10716,0,5891,1701,90.51989961,0.45177483,7.3037,9.480100394,1.430620294,50.7171029,37.12083184,17.6299749,54941,5.287954434,8.739901374,83.96285804,8.192648636,83.71633448,69.08027645,6,67,58,19029.00,674.43,8636.00,306.08,.,.,6958.00,246.61,3435.00,121.74,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39071,14020,3773,708,11410,6049,380,3521,13866,814,3676,13832,9,7623,2047,95.6296829,1.004430629,0.8908,4.370317103,0.795657519,50.71794753,37.67426755,17.05444339,40593,9.62888666,16.11623932,87.9965812,15.94720827,88.15370462,73.00236298,6,78,105,14205.00,325.88,8436.00,193.54,374.00,8.58,4490.00,103.01,780.00,17.89,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39073,8497,3775,566,6285,6157,286,3753,8246,649,3788,8321,0,4831,2387,96.66434298,0.902753573,0.8540,3.335657023,1.021261764,50.34506797,35.68839317,17.44858836,43382,9.091581595,11.59987948,85.86421613,11.44702842,85.74160207,70.84070796,1,68,62,7479.00,254.56,3171.00,107.93,.,.,3190.00,108.58,1000.00,34.04,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39075,8720,1788,546,8702,2608,226,1575,8851,521,1211,9421,397,5356,939,97.95432703,0.17161686,0.8970,2.045672967,0.663585191,49.99313533,49.43480848,12.47768981,53619,3.403750062,41.53141572,92.27462639,41.75828667,92.29165815,92.99438229,7,104,203,28949.00,683.31,25994.00,613.56,.,.,2327.00,54.93,625.00,14.75,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39077,16226,7192,1416,13060,11006,597,6094,16493,1717,7262,15373,885,9692,3798,90.84389479,1.212864541,6.0098,9.156105206,2.717020987,50.52977651,38.84573453,15.4418779,48838,6.678346903,12.28651542,86.52052001,11.18701497,86.43294349,50.30355885,4,119,88,27552.00,462.08,6079.00,101.95,.,.,7522.00,126.15,13950.00,233.96,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39079,9949,3226,518,7904,5166,311,3574,9310,571,3071,9248,0,4522,2177,96.18852584,0.745789651,0.9659,3.811474157,1.253171134,51.15994743,38.17587187,15.71659993,40330,11.21082239,15.75136059,83.11968695,15.3164028,83.0679233,64.58088789,7,78,85,9474.00,285.15,4711.00,141.79,.,.,3775.00,113.62,350.00,10.53,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39081,21117,9675,1409,17034,15385,650,10437,18957,1945,8995,18225,0,10849,7282,90.61191888,5.410682326,1.3312,9.388081116,1.282411585,51.52720872,34.58665523,19.51425148,42327,8.280699422,10.10876386,84.5701736,10.09422479,84.59717776,38.98205397,3,165,153,32169.00,461.48,5548.00,79.59,796.00,11.42,10273.00,147.37,13851.00,198.70,1089.00,15.62,.,.,.,.,.,.,.,.,130.00,1.86,130.00,1.86
39083,19131,8171,1385,17266,10470,652,7214,19775,1512,6833,19354,1577,12579,3787,95.57968396,0.877164164,1.4044,4.420316042,1.342028319,50.9625809,40.46453563,16.32445218,48619,6.09362389,10.43363862,78.10808076,10.45161627,78.06621618,55.70000492,4,116,120,23165.00,380.25,13143.00,215.74,123.00,2.02,6260.00,102.76,3250.00,53.35,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39085,64255,46397,5594,58744,57680,1980,37594,68348,5976,39174,70412,41,45582,19313,89.51610793,3.674334616,3.9334,10.48389207,5.41772439,51.15935202,34.42987621,17.88315755,59958,5.251953456,8.051407589,72.96022032,7.167996168,72.62469479,6.529270869,1,1008,167,113707.00,494.29,15598.00,67.81,552.00,2.40,14757.00,64.15,80869.00,351.54,216.00,0.94,.,.,.,.,.,.,.,.,122.00,0.53,122.00,0.53
39087,18689,6974,944,14651,10744,438,8269,16363,1162,7279,17971,0,9037,4759,94.95471766,2.25192267,0.8796,5.045282344,0.575581679,50.91133766,36.11368551,17.3877697,44256,7.639908171,14.34843531,85.85707613,14.13175692,85.85851214,45.91673339,2,135,92,14404.00,230.65,8556.00,137.01,536.00,8.58,3259.00,52.19,1928.00,30.87,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39089,51241,27376,4144,45503,34201,1686,23345,54495,4064,19817,57172,2994,33140,11788,91.42151954,3.359409055,1.6611,8.578480461,1.934472968,50.9713599,38.40376527,15.05048244,57571,6.584208743,9.609393511,76.67067424,9.566008365,77.07290084,35.52783317,1,250,195,56932.00,341.95,21879.00,131.41,697.00,4.19,17189.00,103.24,16000.00,96.10,.,.,.,.,.,.,.,.,.,.,65.00,0.39,65.00,0.39
39091,15957,4647,967,13633,7062,442,3556,16772,1078,4345,16835,0,10007,2315,93.89265885,1.632590112,1.4035,6.107341147,1.341764343,50.49352252,37.00096942,16.54181722,51136,5.922662751,10.42976432,84.44401457,10.20573904,84.87073633,56.91482402,6,99,87,14600.00,318.37,5785.00,126.15,104.00,2.27,6062.00,132.19,2250.00,49.06,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39093,66818,66949,6795,59405,81464,2384,56032,73531,7783,64695,59717,2480,46648,27240,79.19964747,7.843704681,9.3025,20.80035253,2.90143411,50.75092653,36.97347176,16.30202801,53459,8.162647032,10.83803559,76.51133592,9.018906343,74.79422744,11.73794449,1,621,291,132752.00,440.52,34366.00,114.04,2321.00,7.70,20221.00,67.10,73443.00,243.71,791.00,2.62,50.00,0.17,.,.,.,.,.,.,138.00,0.46,138.00,0.46
39095,75698,110833,11025,69940,136616,3662,95425,87961,8908,110533,77827,0,52416,46704,69.7424103,18.79277829,6.6725,30.2575897,3.510579577,51.46435143,40.51954922,14.60533579,42917,9.555849069,11.20422023,74.90981011,8.656374022,71.98366635,4.660095289,2,1272,372,197938.00,448.01,40272.00,91.15,15134.00,34.25,39991.00,90.52,92283.00,208.87,2680.00,6.07,1908.00,4.32,810.00,1.83,1000.00,2.26,.,.,1393.00,3.15,3203.00,7.24
39097,11631,4779,880,10342,6845,330,3895,12351,905,3695,13210,0,7418,2316,89.16783426,5.716976365,1.7020,10.83216574,1.525139536,45.31777569,35.73052806,14.06849347,58326,6.419141079,13.29775116,83.64955902,11.89179375,83.31517792,48.48624381,1,95,73,13768.00,316.98,4907.00,112.97,25.00,0.58,4323.00,99.53,2500.00,57.56,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39099,53616,57381,4075,42641,77059,1610,51211,55620,5473,70481,40947,4,35321,28036,76.69892496,14.94496062,5.3396,23.30107504,2.848314486,51.30270583,35.0548248,19.14469026,41872,8.885035915,9.896655575,77.21018629,7.443862501,74.68394437,15.15850651,2,563,321,136813.00,572.86,27561.00,115.40,9651.00,40.41,22947.00,96.08,71180.00,298.04,4037.00,16.90,308.00,1.29,.,.,200.00,0.84,.,.,745.00,3.12,945.00,3.96
39101,16961,7928,1433,14265,12504,583,7094,17058,1696,7801,17024,169,10977,4075,88.90429747,5.560804633,2.4459,11.09570253,1.392868028,46.65650716,36.25114294,15.95092959,43557,7.980120696,13.41363026,87.70417226,12.08343381,87.24861346,30.25067292,4,162,95,20127.00,302.66,7229.00,108.71,504.00,7.58,9328.00,140.27,2500.00,37.59,.,.,.,.,.,.,.,.,.,.,89.00,1.34,89.00,1.34
39103,54810,32182,4381,50418,38785,1580,25744,58835,4649,26177,57484,1773,34220,11974,94.27376768,1.444660283,1.8730,5.726232319,2.773109722,50.56140091,36.10454419,15.55060583,69319,4.099657123,6.360906361,68.54457764,6.152206685,68.74945851,29.79423438,1,419,144,89004.00,516.47,18538.00,107.57,248.00,1.44,19057.00,110.58,48514.00,281.51,40.00,0.23,.,.,.,.,.,.,.,.,.,., .   ,0.00
39105,7309,2260,416,5895,4027,296,2756,6415,409,2424,7029,0,3584,1782,96.9158278,1.23366888,0.5569,3.0841722,0.286999357,50.88884129,34.83401157,17.725423,39640,11.22849381,16.03390857,86.56372994,15.9548751,86.49972107,81.29575095,6,54,75,6425.00,270.30,3909.00,164.45,.,.,2115.00,88.98,283.00,11.91,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39107,17506,3384,836,16561,4745,355,2919,17812,711,3171,17136,291,10036,1889,95.93014724,0.489164995,1.7561,4.069852761,0.904955241,49.71873013,39.11363303,16.68541799,55220,4.69814099,8.194726166,83.1679882,7.963153287,83.09542842,61.35884745,7,89,71,32703.00,801.27,3375.00,82.69,.,.,5599.00,137.18,23728.00,581.37,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39109,37079,13120,2535,34606,16383,947,9202,40745,2172,10375,38041,1859,24347,5591,92.98987137,1.953516136,1.5154,7.01012863,1.667565278,50.67395825,36.56897481,17.2465917,53432,6.379588317,10.91292272,78.93620288,10.81889439,79.04879774,30.79819718,2,256,132,38159.00,372.26,11232.00,109.57,264.00,2.58,15247.00,148.74,10860.00,105.95,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39111,4868,1662,265,3548,3035,199,2270,3981,371,2220,4301,0,2178,2546,97.51419471,0.304666944,0.4985,2.48580529,0.477773162,50.00692425,32.29469603,22.08835341,41368,6.452167928,12.51193887,89.30276982,12.33385457,89.41555903,97.65059418,8,32,76,7507.00,512.70,4168.00,284.66,.,.,2583.00,176.41,756.00,51.63,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39113,123909,122016,12376,124841,137139,4298,98101,144700,11023,86765,152564,8717,89292,50336,71.68486432,20.5054424,2.6203,28.31513568,4.322763866,51.86321822,38.6818855,16.63334966,45394,8.734193169,10.36963279,73.85677522,9.026384026,72.21729831,4.331284698,2,1153,583,259795.00,485.46,93334.00,174.41,21263.00,39.73,47961.00,89.62,78909.00,147.45,4205.00,7.86,1678.00,3.14,791.00,1.48,60.00,0.11,.,.,1844.00,3.45,2695.00,5.04
39115,4431,1736,276,3179,2814,136,1691,4336,290,1584,4496,0,2561,1179,92.46819681,3.163491957,0.7942,7.53180319,0.51154338,50.24567544,34.83206569,19.2501851,38941,8.418925745,12.25880772,87.82758952,12.01593951,87.88188413,81.48664807,6,35,44,3740.00,248.44,1999.00,132.79,.,.,1610.00,106.95,129.00,8.57,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39117,11948,3761,839,9865,5933,386,3453,11957,959,2976,12202,725,7097,2250,96.22630738,0.559488468,1.4016,3.773692624,0.351107559,49.81730989,37.00902032,15.5886047,53032,5.414339451,13.93663633,86.49309066,13.65124494,86.33583183,88.83911907,1,86,62,8331.00,239.21,4301.00,123.50,.,.,3598.00,103.31,425.00,12.20,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39119,24056,11123,1812,19264,17001,820,8871,25944,1654,8807,25031,957,14539,5424,91.91543301,3.293367911,0.9815,8.08456699,1.219895105,51.32281285,38.48077124,16.61685525,42464,7.578896064,13.49811522,84.93381758,12.82662948,84.61721961,47.03278574,4,130,148,31630.00,367.47,10638.00,123.59,183.00,2.13,14587.00,169.47,5170.00,60.06,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39121,4549,1221,243,3563,2131,178,1228,4259,271,1411,4304,0,2308,1311,91.44777878,5.509737335,0.7901,8.552221221,0.762353593,38.86617229,31.20798392,23.54286506,41398,6.868782568,15.93432223,90.54949156,13.01913681,89.73941368,62.52645954,7,36,33,4012.00,273.95,1442.00,98.46,.,.,1027.00,70.13,1542.00,105.29,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39123,12653,8285,1280,10538,11503,415,6608,14097,1068,9536,12350,0,9309,4889,92.57216759,1.139552476,4.8095,7.42783241,0.824772456,50.70642493,30.63614846,22.06632342,54580,5.281057183,7.692053309,78.69969245,7.00942768,78.35138261,49.44723375,4,160,55,21020.00,507.39,2342.00,56.53,.,.,11389.00,274.91,7243.00,174.83,38.00,0.92,.,.,.,.,.,.,.,.,.,., .   ,0.00
39125,6500,2093,454,5354,3538,236,2576,5743,547,2115,6458,0,3808,1621,92.58540169,1.038988298,4.5495,7.41459831,1.437791887,50.18628326,37.10972346,16.84945165,48003,6.066059708,9.752192146,86.95386961,8.886178862,86.66666667,81.90068319,6,46,43,10250.00,522.59,2749.00,140.15,.,.,2967.00,151.27,4532.00,231.06,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
39127,10228,4138,629,7627,7033,324,4066,10011,836,3660,9750,0,5786,2766,96.97332183,0.269841711,0.7455,3.026678165,0.609230256,50.0570284,38.36481487,15.04437088,43674,9.596462822,16.08952877,88.03938604,15.92725735,88.14971453,75.2426646,1,88,75,9503.00,263.55,2827.00,78.40,.,.,3675.00,101.92,3000.00,83.20,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
